,SNUADC/ART,SNUADC/ECG_II,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/ETCO2,Solar8000/FEO2,Solar8000/FIO2,Solar8000/HR,Solar8000/INCO2,Solar8000/NIBP_DBP,Solar8000/NIBP_MBP,Solar8000/NIBP_SBP,Solar8000/PLETH_SPO2,Solar8000/RR_CO2,Primus/CO2,Primus/ETCO2,Primus/FEO2,Primus/FIO2,Primus/INCO2,Primus/MV,Primus/TV,Orchestra/PPF20_CE,Orchestra/PPF20_CP,Orchestra/PPF20_CT,Orchestra/PPF20_RATE,Orchestra/PPF20_VOL,Orchestra/RFTN20_CE,Orchestra/RFTN20_CP,Orchestra/RFTN20_CT,Orchestra/RFTN20_RATE,Orchestra/RFTN20_VOL,BIS/BIS
2750,0.002421094846601163,0.002421094846601163,0.018849007419290156,0.0028072989773410867,0.018849007419290156,0.006216162021255264,0.006216162021255264,0.006216162021255264,0.025867254862642873,0.006216162021255264,0.8670543412873472,0.8670543412873472,0.8670543412873472,0.011229195909364347,0.04531782634850612,0.004998596350511329,0.02245614035087719,0.02245614035087719,0.02245614035087719,0.02245614035087719,0.05333333333333334,0.05964912280701754,0.09033487066372568,0.09033487066372568,0.09033487066372568,0.09033487066372568,0.09033487066372568,0.09043513134148787,0.09053539201925005,0.09043513134148787,0.09043513134148787,0.09043513134148787,0.002506516944054542
2854,0.0022975298362475716,0.0022975298362475716,0.016097696364140993,0.0038856508465167916,0.016097696364140993,0.07243963363863447,0.07271718012767138,0.07271718012767138,0.004440743824590619,0.07271718012767138,0.5850679988898141,0.5850679988898141,0.5850679988898141,0.016097696364140993,0.07438245906189286,0.0030685539827921176,0.02330097087378641,0.02330097087378641,0.02330097087378641,0.02330097087378641,0.02330097087378641,0.030097087378640777,0.008465167915625868,0.008465167915625868,0.008465167915625868,0.008465167915625868,0.008465167915625868,0.00832639467110741,0.00832639467110741,0.00832639467110741,0.00832639467110741,0.00832639467110741,0.002497918401332223
1925,0.002326611570247934,0.002326611570247934,0.027324812692816218,0.0024239753195240193,0.027324812692816218,0.007712648743940061,0.007712648743940061,0.007712648743940061,0.0024239753195240193,0.007712648743940061,0.6064345526663728,0.6064345526663728,0.6064345526663728,0.004847950639048039,0.07227853680035258,0.002604074839383062,0.020046260601387818,0.020046260601387818,0.020046260601387818,0.020046260601387818,0.09175019275250579,0.09329221279876639,0.06446280991735537,0.06446280991735537,0.06446280991735537,0.06446280991735537,0.06446280991735537,0.0646831955922865,0.0646831955922865,0.06479338842975206,0.06446280991735537,0.06446280991735537,0.0024242424242424242
2098,0.0022414369256474518,0.0022414369256474518,0.01984126984126984,0.007309941520467836,0.020050125313283207,0.037385129490392646,0.037385129490392646,0.037385129490392646,0.031119465329991644,0.037385129490392646,0.6783625730994152,0.6783625730994152,0.6783625730994152,0.01858813700918964,0.055973266499582286,0.030584795321637426,0.0445906432748538,0.0445906432748538,0.0445906432748538,0.0445906432748538,0.07163742690058479,0.07090643274853801,0.006787802840434419,0.006787802840434419,0.006787802840434419,0.006787802840434419,0.006787802840434419,0.006892230576441102,0.006892230576441102,0.006787802840434419,0.006787802840434419,0.006787802840434419,0.0024018379281537175
46,0.0021800082953131483,0.0021800082953131483,0.019908751555371217,0.002488593944421402,0.019908751555371217,0.006636250518457071,0.006636250518457071,0.006636250518457071,0.0068436333471588555,0.006636250518457071,0.6872666943177105,0.6872666943177105,0.6872666943177105,0.002488593944421402,0.03484031522189963,0.002699294898382414,0.015239477503628448,0.015239477503628448,0.015239477503628448,0.015239477503628448,0.0420899854862119,0.0420899854862119,0.06760680215678141,0.06760680215678141,0.06760680215678141,0.06750311074243052,0.06750311074243052,0.06760680215678141,0.06760680215678141,0.06760680215678141,0.06760680215678141,0.0677104935711323,0.00238490253007051
5680,0.0020884920634920636,0.0020884920634920636,0.023015873015873017,0.00496031746031746,0.023015873015873017,0.006547619047619048,0.006547619047619048,0.006547619047619048,0.02003968253968254,0.006547619047619048,0.5626984126984127,0.5626984126984127,0.5626984126984127,0.005952380952380952,0.019642857142857142,0.0021523809523809525,0.014583333333333334,0.014583333333333334,0.014583333333333334,0.014583333333333334,0.04236111111111111,0.04236111111111111,0.027281746031746032,0.027281746031746032,0.027281746031746032,0.027182539682539683,0.027182539682539683,0.02738095238095238,0.027281746031746032,0.027281746031746032,0.027182539682539683,0.027182539682539683,0.0020833333333333333
2134,0.0009159785762106673,0.0009159785762106673,0.020419549207766122,0.0012274045971881276,0.0201963847355501,0.024771256415978576,0.024771256415978576,0.024771256415978576,0.0013389868332961392,0.024771256415978576,0.7530685114929703,0.7530685114929703,0.7530685114929703,0.0012274045971881276,0.023990180763222495,0.0011613479134121847,0.018742678641155797,0.018742678641155797,0.018742678641155797,0.018742678641155797,0.01679031628270207,0.017571261226083563,0.034088373130997544,0.034088373130997544,0.034088373130997544,0.03414416424905155,0.03414416424905155,0.03419995536710556,0.03414416424905155,0.03419995536710556,0.03414416424905155,0.03414416424905155,0.0020642713679982147
1614,0.001959781867757328,0.001959781867757328,0.018632129061576914,0.003181095205635083,0.018632129061576914,0.05021586003181095,0.05021586003181095,0.05021586003181095,0.003181095205635083,0.05021586003181095,0.4346739377414224,0.4346739377414224,0.4346739377414224,0.003181095205635083,0.05021586003181095,0.0023049306975687343,0.011128775834658187,0.011128775834658187,0.011128775834658187,0.011128775834658187,0.011128775834658187,0.017488076311605722,0.030334014996591684,0.030334014996591684,0.03044762553965008,0.03044762553965008,0.03044762553965008,0.03044762553965008,0.03044762553965008,0.03044762553965008,0.030561236082708474,0.030561236082708474,0.002044989775051125
167,0.0019021161367967104,0.0019021161367967104,0.022462896109105495,0.003810669875651825,0.022462896109105495,0.0036101083032490976,0.0036101083032490976,0.0036101083032490976,0.012033694344163659,0.0036101083032490976,0.7934215804251905,0.7934215804251905,0.7934215804251905,0.013036502206177296,0.013838748495788207,0.004977631148224934,0.018947368421052633,0.018947368421052633,0.018947368421052633,0.018947368421052633,0.023859649122807018,0.029473684210526315,0.006117741450205596,0.006117741450205596,0.006117741450205596,0.006318323137097583,0.006318323137097583,0.006017450606759603,0.006017450606759603,0.006017450606759603,0.006117741450205596,0.006117741450205596,0.0020058168689198676
5319,0.0012532149200710479,0.0012532149200710479,0.018401420959147423,0.006607460035523979,0.018401420959147423,0.023872113676731792,0.023872113676731792,0.023872113676731792,0.0019182948490230906,0.023872113676731792,0.7792539964476022,0.7792539964476022,0.7792539964476022,0.0020603907637655417,0.021953818827708704,0.001359005328596803,0.0032322227747389356,0.0032322227747389356,0.0032322227747389356,0.0032322227747389356,0.009945300845350571,0.009945300845350571,0.006785079928952042,0.006785079928952042,0.006785079928952042,0.00674955595026643,0.006714031971580817,0.006962699822380107,0.0069271758436944934,0.0069271758436944934,0.006820603907637656,0.006820603907637656,0.001989342806394316
1213,0.0018764376590330789,0.0018764376590330789,0.029920618766537756,0.006716873600651333,0.029920618766537756,0.0508854060655404,0.0508854060655404,0.0508854060655404,0.006716873600651333,0.0508854060655404,0.7158558925300224,0.7158558925300224,0.7158558925300224,0.009159373091797273,0.05210665581111337,0.002117046622252114,0.011396011396011397,0.011396011396011397,0.011396011396011397,0.011396011396011397,0.009259259259259259,0.01566951566951567,0.0071246819338422395,0.0071246819338422395,0.0071246819338422395,0.0071246819338422395,0.0071246819338422395,0.0071246819338422395,0.0071246819338422395,0.0071246819338422395,0.0071246819338422395,0.0071246819338422395,0.00183206106870229
3149,0.002418717346861513,0.002418717346861513,0.011659600242277407,0.0027256208358570565,0.011659600242277407,0.06904906117504543,0.06904906117504543,0.06904906117504543,0.0027256208358570565,0.06904906117504543,0.654603270745003,0.654603270745003,0.654603270745003,0.0015142337976983646,0.07253179890975167,0.0032443381574388387,0.04133545310015898,0.04133545310015898,0.04133545310015898,0.04133545310015898,0.04398516163222046,0.04769475357710652,0.05315363065041266,0.05307791322783372,0.05315363065041266,0.05300219580525479,0.05307791322783372,0.05330506549557053,0.05330506549557053,0.05330506549557053,0.05330506549557053,0.05330506549557053,0.00181721814189445
5407,0.0,0.0,1.0,1.0,1.0,0.06416837782340862,0.06416837782340862,0.06416837782340862,0.0017111567419575632,0.06416837782340862,0.03353867214236824,0.03353867214236824,0.03353867214236824,0.01625598904859685,0.10574948665297741,0.0021535024190964874,0.055089820359281436,0.055089820359281436,0.055089820359281436,0.055089820359281436,0.09101796407185629,0.09461077844311377,0.004021562419782665,0.004021562419782665,0.004021562419782665,0.004021562419782665,0.004021562419782665,0.004107127577650381,0.004107127577650381,0.004107127577650381,0.003935997261914948,0.003935997261914948,0.0017968683152220417
5008,0.0015866517588371894,0.0015866517588371894,0.02545579635362917,0.002235982112143103,0.025111799105607156,0.002235982112143103,0.002235982112143103,0.002407980736154111,0.02459580323357413,0.002235982112143103,0.6425868593051256,0.6425868593051256,0.6425868593051256,0.0034399724802201583,0.038527691778465774,0.0018715046897705755,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.013245033112582781,0.04214328717639976,0.04214328717639976,0.07929818525845016,0.07929818525845016,0.07938419196697342,0.07929818525845016,0.07938419196697342,0.07929818525845016,0.07929818525845016,0.07921217854992689,0.07947019867549669,0.07947019867549669,0.0017201341704652963
5346,0.0015898143887099249,0.0015898143887099249,0.8051081454210769,0.8035741678171499,0.8051081454210769,0.8035741678171499,0.8036508666973462,0.8036508666973462,0.8034974689369535,0.8035741678171499,0.9516797054763001,0.9516797054763001,0.9516797054763001,0.8036508666973462,0.8036508666973462,0.001773278110139592,0.017981749865807837,0.017981749865807837,0.017981749865807837,0.017981749865807837,0.020397208803005905,0.021739130434782608,0.007209694738456818,0.007209694738456818,0.007248044178554993,0.007209694738456818,0.007171345298358644,0.007248044178554993,0.007248044178554993,0.007248044178554993,0.007248044178554993,0.007286393618653167,0.0016873753643196808
2930,0.004871080870593657,0.004871080870593657,0.020210896309314587,0.00632688927943761,0.020210896309314587,0.07996485061511424,0.07978910369068541,0.07996485061511424,0.002460456942003515,0.07978910369068541,0.632688927943761,0.632688927943761,0.632688927943761,0.002460456942003515,0.09086115992970123,0.0016324797381283148,0.07195571955719557,0.07195571955719557,0.07195571955719557,0.07195571955719557,0.07810578105781057,0.08364083640836409,0.005624395816855611,0.005624395816855611,0.005624395816855611,0.005624395816855611,0.005624395816855611,0.005888039370770718,0.005888039370770718,0.005888039370770718,0.00571227700149398,0.005800158186132349,0.0015818613234906407
4644,0.001506257945541526,0.001506257945541526,0.015636787600301762,0.001988889650915575,0.015705370002057472,0.011659008298470613,0.011659008298470613,0.011659008298470613,0.001988889650915575,0.011659008298470613,0.7830052808449351,0.7544064193128044,0.7830052808449351,0.014265139565187573,0.010287360263356422,0.0048936579970075104,0.0031204992798847817,0.0031204992798847817,0.0031204992798847817,0.0031204992798847817,0.0014402304368698992,0.0019203072491598655,0.015739661202935327,0.01577395240381318,0.015739661202935327,0.015808243604691036,0.015808243604691036,0.015671078801179617,0.015705370002057472,0.015671078801179617,0.015705370002057472,0.015705370002057472,0.0015773952403813182
1016,0.001418278852568379,0.001418278852568379,0.020413609072715142,0.0016010673782521682,0.020413609072715142,0.004269513008672448,0.004269513008672448,0.004269513008672448,0.0133422281521014,0.004269513008672448,0.7212808539026018,0.7212808539026018,0.7212808539026018,0.09179452968645764,0.0133422281521014,0.0017355570380253502,0.019140989729225025,0.019140989729225025,0.019140989729225025,0.019140989729225025,0.025676937441643323,0.029411764705882353,0.05476984656437625,0.05476984656437625,0.05476984656437625,0.05476984656437625,0.054836557705136756,0.054636424282855235,0.05470313542361575,0.054636424282855235,0.05476984656437625,0.05470313542361575,0.001534356237491661
4385,0.0014513002858537265,0.0014513002858537265,0.021611823759063023,0.003485778025655326,0.02147239263803681,0.038064696040156165,0.0384829894032348,0.0384829894032348,0.048243167875069715,0.03792526491912995,0.7091466815393196,0.7091466815393196,0.7091466815393196,0.045315114333519244,0.04517568321249303,0.001827231777323139,0.030258662762323085,0.03074670571010249,0.03074670571010249,0.030258662762323085,0.05710102489019034,0.05954123962908736,0.07243951753468592,0.07243951753468592,0.07243951753468592,0.07230007669246322,0.07230007669246322,0.0725789583769086,0.07250923795579725,0.07264867879801994,0.07243951753468592,0.07250923795579725,0.0015338492644495572
1046,0.0015268186389540731,0.0015268186389540731,0.07006369426751592,0.002011397921555481,0.07006369426751592,0.04240697284612806,0.04240697284612806,0.04240697284612806,0.0018437814280925244,0.04240697284612806,0.5948709353000335,0.5814616158229969,0.5948709353000335,0.0018437814280925244,0.04609453570231311,0.0017981897418706,0.01407624633431085,0.01407624633431085,0.01407624633431085,0.01407624633431085,0.017008797653958945,0.017008797653958945,0.009973181361045927,0.009973181361045927,0.009973181361045927,0.009721756620851492,0.009889373114314448,0.010140797854508884,0.010140797854508884,0.010140797854508884,0.010056989607777405,0.010056989607777405,0.0015085484411666108
3562,0.0011501915339878698,0.0011501915339878698,0.02900876435008024,0.001728181705962227,0.028885322799654365,0.0351808418713739,0.035304283421799774,0.035304283421799774,0.0016047401555363534,0.0351808418713739,0.6454758671768918,0.6454758671768918,0.6454758671768918,0.006418960622145414,0.0444389581533144,0.0013609217924268357,0.025485961123110152,0.025485961123110152,0.025485961123110152,0.025485961123110152,0.042764578833693306,0.044060475161987044,0.005246589716684155,0.005246589716684155,0.005246589716684155,0.005308314301586322,0.005246589716684155,0.005123140546879823,0.005123140546879823,0.005123140546879823,0.005184865131781988,0.005184865131781988,0.0014813900376519967
5837,0.0014208806597168196,0.0014208806597168196,0.081453244126342,0.042632643535086355,0.07896374669363622,0.009880192936051035,0.009880192936051035,0.009880192936051035,0.001789326279757274,0.009880192936051035,0.716275089466314,0.716275089466314,0.716275089466314,0.001789326279757274,0.017504278823712464,0.00364835848763031,0.02477538796624013,0.02477538796624013,0.02477538796624013,0.02477538796624013,0.027225701061802342,0.029676014157364553,0.005834759607904154,0.005834759607904154,0.005834759607904154,0.005834759607904154,0.005834759607904154,0.005756962813132099,0.005756962813132099,0.005718064415746071,0.005795861210518127,0.005795861210518127,0.0014781391006690524
4027,0.0013296703296703297,0.0013296703296703297,0.015555872698729841,0.002997002997002997,0.015555872698729841,0.029970029970029972,0.029827315541601257,0.029827315541601257,0.005994005994005994,0.029827315541601257,0.9285000713572142,0.9285000713572142,0.9285000713572142,0.010560867703724847,0.03924646781789639,0.00171143142571714,0.029970029970029972,0.029970029970029972,0.029970029970029972,0.029970029970029972,0.04295704295704296,0.04395604395604396,0.022334808049093765,0.022334808049093765,0.022334808049093765,0.022334808049093765,0.022334808049093765,0.02240616526330812,0.02240616526330812,0.02240616526330812,0.02240616526330812,0.02240616526330812,0.0013557870700727844
3270,0.0,0.0,0.04604356217259443,0.00045951658854884663,0.04595165885488466,0.007260362099071776,0.007260362099071776,0.007168458781362007,0.00045951658854884663,0.007260362099071776,0.9262016358790552,0.9262016358790552,0.9262016358790552,0.001470453083356309,0.013142174432497013,0.00029778032341148903,0.015117401093599228,0.015117401093599228,0.015117401093599228,0.015117401093599228,0.019942103570279833,0.02026375040205854,0.00487109967372823,0.00487109967372823,0.00487109967372823,0.00487109967372823,0.00487109967372823,0.0049170534442350994,0.0049170534442350994,0.0049170534442350994,0.00487109967372823,0.00487109967372823,0.0013326593446992326
3103,0.0012449533876532335,0.0012449533876532335,0.014973576042278332,0.0019083969465648854,0.014973576042278332,0.05284791544333529,0.05284791544333529,0.05284791544333529,0.004110393423370522,0.05284791544333529,0.6331473869641808,0.6331473869641808,0.6331473869641808,0.005431591309453905,0.053728714034057545,0.0015855529116623876,0.02773497688751926,0.02773497688751926,0.02773497688751926,0.02773497688751926,0.027221366204417053,0.02773497688751926,0.005799016369375321,0.005799016369375321,0.005799016369375321,0.005725611098876899,0.005725611098876899,0.005945826910372164,0.005945826910372164,0.005945826910372164,0.005799016369375321,0.005799016369375321,0.0013212948689715921
4510,0.0011680305683808311,0.0011680305683808311,0.036808253200025474,0.008278672865057632,0.04069286123670636,0.014519518563331847,0.014519518563331847,0.014519518563331847,0.0022288734636693626,0.014519518563331847,0.7179519836973827,0.7179519836973827,0.7179519836973827,0.0017194166719735082,0.0206330000636821,0.001360802073350849,0.02050367728994874,0.02050367728994874,0.02050367728994874,0.02050367728994874,0.025629596612435926,0.025406730554936485,0.0054131507721700365,0.0054131507721700365,0.0054131507721700365,0.005381308708804331,0.005381308708804331,0.005444992835535743,0.005444992835535743,0.005444992835535743,0.0054131507721700365,0.0054131507721700365,0.0012418404712625378
3730,0.001202451123431573,0.001202451123431573,0.021241830065359478,0.0017507002801120449,0.021358543417366947,0.010971055088702147,0.011087768440709618,0.011087768440709618,0.05322128851540616,0.010971055088702147,0.8199112978524743,0.8199112978524743,0.8199112978524743,0.0016339869281045752,0.04493464052287582,0.0012260280240312697,0.018790849673202614,0.018790849673202614,0.018790849673202614,0.018790849673202614,0.05024509803921569,0.05065359477124183,0.049314269039976655,0.049314269039976655,0.049314269039976655,0.04925590895827254,0.04925590895827254,0.05100671140939597,0.05100671140939597,0.050948351327691856,0.049314269039976655,0.049314269039976655,0.0012255617157864022
659,0.0011884291960982173,0.0011884291960982173,0.08099017893179067,0.06417328131306337,0.08099017893179067,0.1287501681689762,0.1287501681689762,0.1287501681689762,0.004843266514193462,0.1287501681689762,0.6520920220637697,0.6520920220637697,0.6520920220637697,0.013991658818781111,0.13493878649266783,0.0015521014183107066,0.13512241054613935,0.13512241054613935,0.13512241054613935,0.13512241054613935,0.13653483992467044,0.14077212806026365,0.7829128826101581,0.7829128826101581,0.7829128826101581,0.78284561049445,0.78284561049445,0.7829128826101581,0.7829128826101581,0.7829128826101581,0.7829128826101581,0.7829128826101581,0.0012108980827447023
5777,0.020038158585681778,0.020038158585681778,0.01575262543757293,0.0030338389731621937,0.01575262543757293,0.047024504084014006,0.04714119019836639,0.04714119019836639,0.0026837806301050174,0.04714119019836639,0.6898483080513419,0.6898483080513419,0.6898483080513419,0.017269544924154025,0.053442240373395566,0.003809788757902441,0.04287464271131074,0.04287464271131074,0.04287464271131074,0.04287464271131074,0.04409963250306247,0.04777460187831768,0.00536787443841531,0.00536787443841531,0.005309527977128187,0.005426220899702433,0.005426220899702433,0.005426220899702433,0.00536787443841531,0.005426220899702433,0.00536787443841531,0.005309527977128187,0.0011669292257424587
3450,0.0010488750969743987,0.0010488750969743987,0.021592966123610034,0.0014222911817946729,0.021463666925265062,0.04124644427204551,0.04124644427204551,0.04124644427204551,0.0014222911817946729,0.04124644427204551,0.5165502973881562,0.5165502973881562,0.5165502973881562,0.01034393586759762,0.05404706490819757,0.0033638479441427463,0.048868778280542986,0.048868778280542986,0.048868778280542986,0.048868778280542986,0.05339366515837104,0.05746606334841629,0.7721101629169899,0.7721101629169899,0.7721101629169899,0.7721101629169899,0.7721101629169899,0.7721748125161624,0.7721748125161624,0.7721748125161624,0.7721748125161624,0.7721748125161624,0.0011636927851047323
5989,0.001065296483053552,0.001065296483053552,0.049527699770232324,0.029486852182792955,0.049017104927240235,0.05259126882818484,0.05259126882818484,0.05259126882818484,0.001404135818228236,0.05259126882818484,0.2697217258105693,0.2697217258105693,0.2697217258105693,0.001404135818228236,0.06139902986979832,0.0033282679117799647,0.041536400178651185,0.041536400178651185,0.041536400178651185,0.041536400178651185,0.04198302813756141,0.04600267976775346,0.7836854535009894,0.7836854535009894,0.7836854535009894,0.7836854535009894,0.783621625071807,0.7843875662219952,0.7843875662219952,0.7843875662219952,0.7842599093636305,0.7842599093636305,0.0011489117252824407
4050,0.0010477833977982744,0.0010477833977982744,0.025229084850648578,0.010234440080923479,0.025586100202308698,0.09925026776151374,0.0991312626442937,0.0991312626442937,0.003808163751041295,0.09925026776151374,0.6071641080566464,0.6071641080566464,0.6071641080566464,0.0032131381649410924,0.10758062596691657,0.0035475139315613536,0.11578508954602248,0.11578508954602248,0.11578508954602248,0.11578508954602248,0.11911703456892961,0.12328196584756351,0.7732817613805415,0.7732817613805415,0.7732817613805415,0.7732817613805415,0.7732817613805415,0.7732817613805415,0.7732817613805415,0.7733412674799167,0.7732817613805415,0.7732817613805415,0.0011306158881285331
1863,0.000980028129395218,0.000980028129395218,1.0,1.0,1.0,0.04399189918991899,0.04399189918991899,0.04399189918991899,0.0024752475247524753,0.04399189918991899,0.0054005400540054005,0.0054005400540054005,0.0054005400540054005,0.002137713771377138,0.04837983798379838,0.0011485789486001918,0.0531496062992126,0.0531496062992126,0.0531496062992126,0.0531496062992126,0.05393700787401575,0.05708661417322835,0.7732770745428973,0.7732770745428973,0.7732770745428973,0.7732208157524614,0.7732208157524614,0.7732770745428973,0.7732770745428973,0.7732770745428973,0.7732770745428973,0.7732770745428973,0.0010689170182841068
3394,0.0009664730728616684,0.0009664730728616684,0.013023583245336149,0.00598380851812742,0.013111580429426258,0.008095740936290039,0.008095740936290039,0.008095740936290039,0.024287222808870117,0.008095740936290039,0.7257127771911299,0.72580077437522,0.72580077437522,0.010559662090813094,0.03739880323829638,0.003223512847588877,0.020942408376963352,0.020942408376963352,0.020942408376963352,0.020942408376963352,0.05297197412996612,0.053279950723744994,0.036034846884899684,0.03599084829285463,0.036034846884899684,0.03616684266103485,0.036034846884899684,0.03638683562126012,0.03638683562126012,0.03638683562126012,0.03607884547694474,0.036210841253079905,0.0010559662090813093
5687,0.0009872473669228579,0.0009872473669228579,0.0954739538855679,0.06672359806433248,0.0954739538855679,0.010475377170509536,0.010475377170509536,0.010475377170509536,0.00631938514090521,0.010475377170509536,0.6383717620267577,0.6383717620267577,0.6383717620267577,0.015769997153430117,0.014005123825789924,0.0011222317107885,0.018728830444311617,0.018728830444311617,0.018728830444311617,0.018728830444311617,0.021916716477385932,0.02171747360031879,0.005607742670082551,0.005579276971249644,0.005607742670082551,0.005579276971249644,0.005579276971249644,0.005522345573583831,0.005522345573583831,0.005522345573583831,0.005550811272416738,0.005550811272416738,0.001053230856817535
29,0.0009669064748201439,0.0009669064748201439,0.014586227426076603,0.005755110140900972,0.014090097241516174,0.022028180194483032,0.022028180194483032,0.022028180194483032,0.004762849771780115,0.022028180194483032,0.6793014487001389,0.6793014487001389,0.6793014487001389,0.0038698154395713437,0.025897995634054375,0.001568642393989623,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.029861111111111113,0.03229166666666667,0.005308856363185314,0.005308856363185314,0.005308856363185314,0.0052592408831555445,0.0052592408831555445,0.0052592408831555445,0.0052592408831555445,0.0052592408831555445,0.005209625403125776,0.005209625403125776,0.001041925080625155
4168,0.000970384177280729,0.000970384177280729,0.8488143315729523,0.8293465879672777,0.8488143315729523,0.07310759034896966,0.07310759034896966,0.07310759034896966,0.0016568292430361397,0.07310759034896966,0.031272651962307135,0.017293155224189706,0.031272651962307135,0.031583307445376414,0.09040074557315937,0.003215905560733147,0.03840579710144928,0.03840579710144928,0.03840579710144928,0.03840579710144928,0.06557971014492754,0.07282608695652174,0.06435746090918505,0.06435746090918505,0.06435746090918505,0.06435746090918505,0.06435746090918505,0.06456456456456457,0.06456456456456457,0.06456456456456457,0.06446101273687481,0.06446101273687481,0.0010355182768975871
5442,0.0009758327890267798,0.0009758327890267798,0.15882865229697365,0.11561071195297191,0.16655780535597647,0.030263444371870236,0.030263444371870236,0.030263444371870236,0.008926627476594819,0.030263444371870236,0.7883736120182887,0.742107554974962,0.7883736120182887,0.01393424776834313,0.03211408665360331,0.0012183757892445025,0.019428571428571427,0.019428571428571427,0.019428571428571427,0.019428571428571427,0.019809523809523808,0.022476190476190476,0.005225342913128674,0.005225342913128674,0.005225342913128674,0.005225342913128674,0.005225342913128674,0.005225342913128674,0.005225342913128674,0.005225342913128674,0.005225342913128674,0.005225342913128674,0.0010341824515567167
4282,0.0009951586874663797,0.0009951586874663797,0.02295003585943103,0.005020320344250538,0.02295003585943103,0.043748505857040404,0.043868037293808275,0.043868037293808275,0.0014343772412144394,0.043748505857040404,0.5142242409753766,0.5142242409753766,0.5142242409753766,0.006335166148697107,0.05582118097059527,0.00334325343697164,0.021748222501045588,0.021748222501045588,0.021748222501045588,0.021748222501045588,0.028858218318695106,0.03304056879966541,0.007411392026776642,0.007411392026776642,0.007411392026776642,0.007112545574084036,0.007112545574084036,0.008786085709162632,0.00866654712808559,0.008786085709162632,0.008487239256470026,0.008487239256470026,0.0010160779391548622
4098,0.0009660941828254848,0.0009660941828254848,0.013407202216066482,0.002326869806094183,0.013185595567867036,0.07335180055401662,0.07335180055401662,0.07335180055401662,0.002659279778393352,0.07335180055401662,0.6805540166204986,0.6805540166204986,0.6805540166204986,0.00409972299168975,0.07490304709141274,0.0013837119113573406,0.05544784800310198,0.05544784800310198,0.05544784800310198,0.05544784800310198,0.0550601008142691,0.05622334238076774,0.005263157894736842,0.005263157894736842,0.005263157894736842,0.005318559556786704,0.005263157894736842,0.005429362880886426,0.005429362880886426,0.005429362880886426,0.005318559556786704,0.005318559556786704,0.000997229916897507
5165,0.0009327591917853594,0.0009327591917853594,1.0,1.0,1.0,0.14590924147068565,0.14590924147068565,0.14590924147068565,0.005299768135144088,0.14590924147068565,0.04571050016561776,0.04571050016561776,0.04571050016561776,0.007452798940046373,0.19460086121232195,0.001152699569393839,0.12282734646581692,0.12282734646581692,0.12282734646581692,0.12282734646581692,0.16743916570104286,0.17207415990730013,0.0059622391520370984,0.0059622391520370984,0.006045048029148725,0.0059622391520370984,0.0059622391520370984,0.006045048029148725,0.006045048029148725,0.006045048029148725,0.006045048029148725,0.006045048029148725,0.0009937065253395165
6241,0.0009193774240452392,0.0009193774240452392,0.02686486970538193,0.0013432434852690964,0.02686486970538193,0.03214829408077371,0.03223784364645831,0.03223784364645831,0.0036715321930688638,0.03214829408077371,0.56881884122862,0.56881884122862,0.56881884122862,0.01155189397331423,0.034207934091519655,0.0010402770633236422,0.031338138514572234,0.031338138514572234,0.031338138514572234,0.031338138514572234,0.03196490128486368,0.03259166405515512,0.7657278466842788,0.7657278466842788,0.7657278466842788,0.7657278466842788,0.7657278466842788,0.7657278466842788,0.7657278466842788,0.7657278466842788,0.7657278466842788,0.7657278466842788,0.0009850893296914878
125,0.0008790902041871285,0.0008790902041871285,0.01716117026775561,0.002481133050759847,0.01695440918019229,0.03494262379820118,0.03494262379820118,0.03494262379820118,0.0035149384885764497,0.03494262379820118,0.7032978393466349,0.7032978393466349,0.7032978393466349,0.04548743926393053,0.03701023467383439,0.0010834836563520676,0.024602026049204053,0.024602026049204053,0.024602026049204053,0.024602026049204053,0.024602026049204053,0.02532561505065123,0.013026621866115275,0.013026621866115275,0.013026621866115275,0.013026621866115275,0.01307831481002843,0.013026621866115275,0.013026621866115275,0.013026621866115275,0.013026621866115275,0.013026621866115275,0.0009821659343499612
4987,0.0008868850489151589,0.0008868850489151589,0.01894123360854784,0.001942690626517727,0.018844099077221954,0.0662457503642545,0.0662457503642545,0.06634288489558038,0.0018455560951918407,0.0662457503642545,0.7402622632345799,0.7402622632345799,0.7402622632345799,0.0020398251578436135,0.07799902865468675,0.0009667331878570851,0.08769544527532291,0.08769544527532291,0.08769544527532291,0.08769544527532291,0.09483344663494221,0.09789259007477906,0.005488367574918646,0.005488367574918646,0.005488367574918646,0.00558550682403225,0.005536937199475448,0.005488367574918646,0.005439797950361844,0.005488367574918646,0.0053912283258050414,0.005439797950361844,0.0009713924911360435
