,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/ART_SBP,Solar8000/ETCO2,Solar8000/FEO2,Solar8000/FIO2,Solar8000/HR,Solar8000/INCO2,Solar8000/NIBP_DBP,Solar8000/NIBP_MBP,Solar8000/NIBP_SBP,Solar8000/PLETH_SPO2,Solar8000/RR_CO2,Primus/CO2,Primus/ETCO2,Primus/EXP_SEVO,Primus/FEO2,Primus/FIO2,Primus/INCO2,Primus/INSP_SEVO,Primus/MAC,Primus/MAWP_MBAR,Primus/MV,Primus/TV,Orchestra/RFTN20_CE,Orchestra/RFTN20_CP,Orchestra/RFTN20_CT,Orchestra/RFTN20_RATE,Orchestra/RFTN20_VOL,BIS/BIS
1261,0.015507432556432372,0.0022939988988805284,0.015507432556432372,0.01688383189576069,0.017250871719581576,0.017250871719581576,0.001284639383373096,0.01697559185171591,0.737750045879978,0.737750045879978,0.737750045879978,0.014314553129014498,0.02238942925307396,0.0009227997612613506,0.04945407835581246,0.06583172768143866,0.04977520873474631,0.04977520873474631,0.04945407835581246,0.06583172768143866,0.04945407835581246,0.04849068721901092,0.05266538214515093,0.05523442517662171,0.8073411332874513,0.8072952512044047,0.8073870153704978,0.8072952512044047,0.8072952512044047,0.000871759577884836
1125,0.015508021390374332,0.004679144385026738,0.015508021390374332,0.04585561497326203,0.045989304812834225,0.045989304812834225,0.004411764705882353,0.045989304812834225,0.7009358288770053,0.7009358288770053,0.7009358288770053,0.006417112299465241,0.0929144385026738,0.0018641731167626917,0.06454630495790459,0.02432179607109448,0.06454630495790459,0.06454630495790459,0.06454630495790459,0.02432179607109448,0.06454630495790459,0.10757717492984098,0.10757717492984098,0.10944808231992516,0.027005347593582887,0.027005347593582887,0.027005347593582887,0.02713903743315508,0.02713903743315508,0.0017379679144385028
4392,0.019829589465530595,0.002633617350890782,0.019364833462432222,0.0032532920216886137,0.0032532920216886137,0.0034082106893880714,0.012238574748257165,0.0032532920216886137,0.6384198295894655,0.6384198295894655,0.6384198295894655,0.0027885360185902403,0.009295120061967466,3.222727667117022e-05,0.03197831978319783,0.044444444444444446,0.03197831978319783,0.03197831978319783,0.03197831978319783,0.044444444444444446,0.03197831978319783,0.03143631436314363,0.03523035230352303,0.03956639566395664,0.004880316058563793,0.004880316058563793,0.004880316058563793,0.004725385390037958,0.004725385390037958,7.746533426291734e-05
1381,0.015014202624103882,0.0027052617340727714,0.015014202624103882,0.0876504801839578,0.0876504801839578,0.0876504801839578,0.013796834843771135,0.0876504801839578,0.6598133369403489,0.6598133369403489,0.6598133369403489,0.0027052617340727714,0.0940078452590288,0.0012207699725218532,0.10932323710364411,0.11784193090392807,0.10932323710364411,0.10932323710364411,0.10932323710364411,0.11784193090392807,0.10932323710364411,0.10884997633696167,0.10932323710364411,0.11405584477046853,0.0056137977680081165,0.0056137977680081165,0.005546161650321272,0.005478525532634427,0.005546161650321272,0.0012174501183632059
5975,0.020588606795503346,0.0012631047113805735,0.02046229632436529,0.024630541871921183,0.024630541871921183,0.024630541871921183,0.0035366931918656055,0.024630541871921183,0.6842238221548567,0.6842238221548567,0.6842238221548567,0.0022735884804850324,0.023998989516230897,0.001227885429699264,0.04509283819628647,0.053934571175950484,0.04509283819628647,0.04509283819628647,0.04509283819628647,0.053934571175950484,0.04509283819628647,0.04376657824933687,0.04376657824933687,0.044650751547303275,0.02267416156129603,0.02267416156129603,0.02267416156129603,0.022484683888081853,0.02242152466367713,0.0012000252636897618
1451,0.045706371191135735,0.001187178472497032,0.045706371191135735,0.0110803324099723,0.0110803324099723,0.0110803324099723,0.006925207756232687,0.0110803324099723,0.611199050257222,0.611199050257222,0.611199050257222,0.01226751088246933,0.027502967946181244,3.1663806369491287e-06,0.035318559556786706,0.8981994459833795,0.035318559556786706,0.035318559556786706,0.035318559556786706,0.8981994459833795,0.035318559556786706,0.036011080332409975,0.05055401662049862,0.05193905817174515,0.014346492529929752,0.014346492529929752,0.014445433857722371,0.014148609874344513,0.014148609874344513,0.0003957653111704759
5237,0.04582210242587601,0.02605570530098832,0.04582210242587601,0.0002994908655286014,0.0002994908655286014,0.0002994908655286014,0.002994908655286014,0.0002994908655286014,0.5501647199760408,0.5501647199760408,0.5501647199760408,0.0008984725965858042,0.04013177598083258,5.991109193956169e-05,0.03039832285115304,0.03039832285115304,0.03039832285115304,0.03039832285115304,0.03039832285115304,0.03039832285115304,0.03039832285115304,0.03039832285115304,0.06708595387840671,0.06708595387840671,0.004343267934701213,0.004493035794518496,0.004343267934701213,0.004792571514153063,0.004792571514153063,0.22075782537067545
304,0.009908536585365854,0.0009146341463414635,0.009908536585365854,0.0009146341463414635,0.0009146341463414635,0.0009146341463414635,0.024847560975609757,0.0009146341463414635,0.7057926829268293,0.7057926829268293,0.7057926829268293,0.0019817073170731708,0.0125,0.000421959452867373,0.030933333333333334,0.030933333333333334,0.030933333333333334,0.030933333333333334,0.030933333333333334,0.030933333333333334,0.030933333333333334,0.030933333333333334,0.04,0.04,0.004496951219512195,0.004496951219512195,0.004496951219512195,0.004649390243902439,0.004573170731707317,7.621951219512195e-05
3831,0.014540922309929373,0.0004154549231408392,0.013848497438027975,0.001107879795042238,0.001107879795042238,0.001107879795042238,0.0004154549231408392,0.001107879795042238,0.6997645755435535,0.6997645755435535,0.6997645755435535,0.0004154549231408392,0.0008309098462816784,0.0004132812872216307,0.024236548715462918,0.024236548715462918,0.024236548715462918,0.024236548715462918,0.024236548715462918,0.024236548715462918,0.024236548715462918,0.02375181774115366,0.02375181774115366,0.02375181774115366,0.004985804307180943,0.004985804307180943,0.0049165570251367635,0.004985804307180943,0.0049165570251367635,6.924728204417977e-05
1040,0.022469635627530363,0.0010121457489878543,0.022469635627530363,0.00708502024291498,0.00708502024291498,0.00708502024291498,0.00020242914979757084,0.00708502024291498,0.6483805668016195,0.6483805668016195,0.6483805668016195,0.0006072874493927126,0.010728744939271255,0.0007142186189182098,0.026912181303116147,0.026912181303116147,0.026912181303116147,0.026912181303116147,0.026912181303116147,0.026912181303116147,0.026912181303116147,0.026912181303116147,0.029745042492917848,0.029745042492917848,0.09402834008097166,0.09402834008097166,0.09412955465587045,0.09423076923076923,0.09412955465587045,0.00010121457489878542
728,0.01183311231255738,0.0027542589003366315,0.01183311231255738,0.003672345200448842,0.003978373967152913,0.003978373967152913,0.012343160257064164,0.003672345200448842,0.7325308579006427,0.7325308579006427,0.7325308579006427,0.0021422013669284913,0.007344690400897684,0.0002831867073628544,0.029632274187790075,0.02820421278114959,0.029989289539450195,0.029989289539450195,0.029632274187790075,0.02820421278114959,0.029632274187790075,0.029632274187790075,0.03070332024277044,0.033916458407711535,0.004131388350504948,0.004131388350504948,0.004182393144955626,0.004131388350504948,0.004182393144955626,5.100479445067836e-05
3293,0.01710334788937409,0.001819505094614265,0.016982047549733138,0.006428918000970403,0.006428918000970403,0.006428918000970403,0.012736535662299854,0.006428918000970403,0.8658418243571082,0.8658418243571082,0.8658418243571082,0.001819505094614265,0.008127122755943716,0.002151480950611042,0.02504244482173175,0.02504244482173175,0.02504244482173175,0.02504244482173175,0.02504244482173175,0.02504244482173175,0.02504244482173175,0.02504244482173175,0.03268251273344652,0.03310696095076401,0.16248180494905387,0.16254245511887433,0.16254245511887433,0.16254245511887433,0.16254245511887433,6.0650169820475496e-05
3642,0.012680467496753495,0.0009930486593843098,0.01252769077992514,0.026888702161790543,0.026888702161790543,0.026888702161790543,0.0009930486593843098,0.026888702161790543,0.6554885035520587,0.6554885035520587,0.6554885035520587,0.0009930486593843098,0.02727064395386143,0.0030593094125404797,0.05052125100240577,0.053194333066025126,0.05052125100240577,0.05052125100240577,0.05052125100240577,0.053194333066025126,0.05132317562149158,0.05025394279604384,0.05078855920876771,0.051055867415129644,0.0056145443434420595,0.005652738522649148,0.0056145443434420595,0.005690932701856237,0.005690932701856237,0.000725689404934688
3607,0.024626209322779244,0.0025128785023244126,0.024626209322779244,0.03379821585626335,0.03379821585626335,0.03379821585626335,0.0025128785023244126,0.03379821585626335,0.4542027892951376,0.4542027892951376,0.4542027892951376,0.0079155672823219,0.04221635883905013,0.0017681324038659677,0.06640281442392261,0.06640281442392261,0.06640281442392261,0.06640281442392261,0.06640281442392261,0.06640281442392261,0.06640281442392261,0.06596306068601583,0.06904133685136324,0.07255936675461741,0.00590526448046237,0.005842442517904259,0.005779620555346149,0.005779620555346149,0.005779620555346149,0.0015705490639527579
3357,0.03173241852487135,0.017724413950829045,0.030874785591766724,0.007432818753573471,0.007432818753573471,0.007432818753573471,0.005717552887364208,0.007432818753573471,0.8550600343053173,0.8550600343053173,0.8550600343053173,0.002858776443682104,0.016580903373356205,0.0025436794597883624,0.036,0.057,0.036,0.036,0.036,0.057,0.036,0.036,0.046,0.056,0.37226590421729805,0.37226590421729805,0.37226590421729805,0.36697641172265905,0.36697641172265905,0.0
611,0.019518179790318984,0.007138077180459514,0.018960517510595583,0.020633504349765783,0.02119116662948918,0.020968101717599823,0.007918804372072274,0.02119116662948918,0.6354004015168414,0.6350658041490074,0.635177336604952,0.017733660495204105,0.06669640865491858,4.0153654651800895e-05,0.02498048399687744,0.02498048399687744,0.02498048399687744,0.02498048399687744,0.02498048399687744,0.02498048399687744,0.02537080405932865,0.02419984387197502,0.07142857142857142,0.07259953161592506,0.05916796787865269,0.059112201650680346,0.059112201650680346,0.05916796787865269,0.059056435422708005,0.00011153245594467991
1595,0.03645612547689699,0.002013565069944892,0.03635014836795252,0.00052988554472234,0.00052988554472234,0.00052988554472234,0.000423908435777872,0.00052988554472234,0.6819626960576516,0.6819626960576516,0.6819626960576516,0.002755404832556168,0.000105977108944468,4.069610690867285e-05,0.031899109792284865,0.03560830860534125,0.031899109792284865,0.031899109792284865,0.031899109792284865,0.03560830860534125,0.031899109792284865,0.031899109792284865,0.03152818991097923,0.031899109792284865,0.10433446375582874,0.10438745231030097,0.10433446375582874,0.10438745231030097,0.10438745231030097,0.000105977108944468
568,0.014292475153809749,0.00530052058684335,0.01419782300047326,0.00530052058684335,0.005111216280170374,0.005111216280170374,0.01533364884051112,0.005205868433506862,0.8241362991008045,0.8241362991008045,0.8241362991008045,0.004259346900141978,0.007382867960246096,2.271705005474809e-05,0.03246107982775753,0.03080490228552501,0.03246107982775753,0.03246107982775753,0.03246107982775753,0.03080490228552501,0.03246107982775753,0.03212984431931103,0.035110963895329576,0.035110963895329576,0.00473260766682442,0.00473260766682442,0.004779933743492664,0.00473260766682442,0.004685281590156176,0.0001893043066729768
1694,0.024142480211081795,0.0069920844327176785,0.024142480211081795,0.017941952506596307,0.017941952506596307,0.017941952506596307,0.0069920844327176785,0.017941952506596307,0.6923482849604221,0.6923482849604221,0.6923482849604221,0.008707124010554089,0.02071240105540897,0.001967340459665299,0.043859649122807015,0.055401662049861494,0.043859649122807015,0.043859649122807015,0.043859649122807015,0.055401662049861494,0.04662973222530009,0.04339796860572484,0.04339796860572484,0.04662973222530009,0.051451187335092345,0.051451187335092345,0.051451187335092345,0.051517150395778366,0.051451187335092345,6.596306068601583e-05
3133,0.02834311399675365,0.005618678986140592,0.02834311399675365,0.03595954551129979,0.03595954551129979,0.03595954551129979,0.007991010113622176,0.03595954551129979,0.784492445998252,0.784492445998252,0.784492445998252,0.0029966287926083157,0.040329629167186916,0.0013554940461147666,0.05329838357361293,0.019659239842726082,0.05329838357361293,0.05329838357361293,0.05329838357361293,0.019659239842726082,0.05329838357361293,0.05286151157710791,0.054608999563128,0.057667103538663174,0.005868398052191285,0.005743538519165938,0.005805968285678612,0.005743538519165938,0.005681108752653265,0.001248595330253465
2935,0.04551954242135367,0.0005958055290753099,0.04551954242135367,0.022402287893231648,0.022402287893231648,0.022402287893231648,0.0007149666348903718,0.022402287893231648,0.7117492850333651,0.7117492850333651,0.7117492850333651,0.02061487130600572,0.024666348903717827,0.0003460755226407755,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.045871559633027525,0.045454545454545456,0.04712260216847373,0.04712260216847373,0.8049216469046059,0.8049216469046059,0.8049216469046059,0.8049216469046059,0.8049216469046059,5.9584102961329916e-05
2176,0.01570048309178744,0.006038647342995169,0.01570048309178744,0.009420289855072464,0.009178743961352657,0.009178743961352657,0.006038647342995169,0.009420289855072464,0.6405797101449275,0.6405797101449275,0.6405797101449275,0.009178743961352657,0.03285024154589372,3.865406544133279e-05,0.026204564666103127,0.023668639053254437,0.026204564666103127,0.026204564666103127,0.026204564666103127,0.023668639053254437,0.026204564666103127,0.0253592561284869,0.03634826711749789,0.04395604395604396,0.9015581591979708,0.9015581591979708,0.9015581591979708,0.9015581591979708,0.9015581591979708,0.05181785239763256
1475,0.022380636604774535,0.0015749336870026526,0.022049071618037135,0.029094827586206896,0.029177718832891247,0.029177718832891247,0.001243368700265252,0.029094827586206896,0.7293600795755968,0.7293600795755968,0.7293600795755968,0.002403846153846154,0.02693965517241379,0.0029025372167340523,0.0034812880765883376,0.0034812880765883376,0.0034812880765883376,0.0034812880765883376,0.0034812880765883376,0.0034812880765883376,0.0037713954163040323,0.0011604293588627793,0.015375689004931825,0.015375689004931825,0.8060759283819628,0.8060759283819628,0.8060759283819628,0.8059515915119363,0.8059515915119363,0.0008703580901856764
4256,0.018695820934144132,0.0028464225643679646,0.018631129512226677,0.05776943977228619,0.05776943977228619,0.05776943977228619,0.003881485315047225,0.05776943977228619,0.7017725449605382,0.7017725449605382,0.7017725449605382,0.0034933367835425022,0.05854573683529564,0.0001935588380052261,0.08240887480190175,0.06203305410912384,0.08240887480190175,0.08240887480190175,0.08240887480190175,0.06203305410912384,0.0821824767942042,0.08150328277111162,0.08172968077880914,0.08308806882499434,0.025585457368352955,0.025585457368352955,0.025585457368352955,0.025585457368352955,0.02555311165739423,6.469142191745374e-05
4914,0.0581201755713637,0.04283335855910398,0.057968820947479946,0.026941123051309218,0.026941123051309218,0.026941123051309218,0.002573028606023914,0.026941123051309218,0.6827607083396398,0.6827607083396398,0.6827607083396398,0.004843347964280309,0.028757378537914335,7.507507507507507e-05,0.0413135593220339,0.7929025423728814,0.0413135593220339,0.0413135593220339,0.0413135593220339,0.7929025423728814,0.0423728813559322,0.0413135593220339,0.0413135593220339,0.0423728813559322,0.05668230664446799,0.05668230664446799,0.05668230664446799,0.05668230664446799,0.05668230664446799,7.567731194187983e-05
1696,0.01688034188034188,0.005555555555555556,0.01688034188034188,0.003098290598290598,0.003098290598290598,0.003098290598290598,0.02264957264957265,0.003098290598290598,0.711431623931624,0.711431623931624,0.711431623931624,0.01485042735042735,0.00438034188034188,0.0012051601367215712,0.034018691588785045,0.03364485981308411,0.034018691588785045,0.034018691588785045,0.034018691588785045,0.03364485981308411,0.03364485981308411,0.03364485981308411,0.03626168224299065,0.03663551401869159,0.0891025641025641,0.0891025641025641,0.08920940170940171,0.08872863247863248,0.08872863247863248,0.0011217948717948717
2275,0.02431241452666768,0.000607810363166692,0.02431241452666768,0.004254672542166844,0.004254672542166844,0.004254672542166844,0.004710530314541863,0.004254672542166844,0.7583953806412399,0.7583953806412399,0.7583953806412399,0.001823431089500076,0.008509345084333687,0.001999732558563596,0.030303030303030304,0.029771398192450824,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.029771398192450824,0.030303030303030304,0.029771398192450824,0.029771398192450824,0.03242955874534822,0.0655675429266069,0.0655675429266069,0.0655675429266069,0.06549156663121106,0.06564351922200273,7.59762953958365e-05
2011,0.012540836758351775,0.0007376962799030457,0.012646221941195067,0.0009484666455896301,0.0009484666455896301,0.0009484666455896301,0.0008430814627463379,0.0009484666455896301,0.9377173569396143,0.9377173569396143,0.9377173569396143,0.0011592370112762146,0.005269259142164612,0.002089303826764842,0.022132054592401328,0.02729620066396164,0.022132054592401328,0.022132054592401328,0.022132054592401328,0.02729620066396164,0.022132054592401328,0.02250092216894135,0.03578015492438215,0.03614902250092217,0.004900669231174579,0.004900669231174579,0.004847973863097434,0.004900669231174579,0.004900669231174579,5.269536807714602e-05
4269,0.03243814121907061,0.01056125528062764,0.032589016294508145,0.04828002414001207,0.04828002414001207,0.04828002414001207,0.001056125528062764,0.04828002414001207,0.8153289076644539,0.8153289076644539,0.8153289076644539,0.0018105009052504525,0.060350030175015085,0.0020751045398796704,0.07286166842661035,0.9376979936642027,0.07286166842661035,0.07286166842661035,0.07286166842661035,0.9376979936642027,0.07286166842661035,0.0723336853220697,0.08078141499472016,0.08658922914466737,0.07438702376461713,0.07438702376461713,0.07438702376461713,0.07416069407770652,0.07416069407770652,7.544322897019993e-05
66,0.019289578922606444,0.0002352387673488591,0.019289578922606444,0.004469536579628322,0.004469536579628322,0.004469536579628322,0.0002352387673488591,0.004469536579628322,0.6438485062338274,0.6438485062338274,0.6438485062338274,0.0002352387673488591,0.008233356857210068,9.223268990052045e-05,0.019753086419753086,0.019753086419753086,0.019753086419753086,0.019753086419753086,0.019753086419753086,0.019753086419753086,0.0205761316872428,0.019753086419753086,0.024691358024691357,0.02633744855967078,0.003999529467121515,0.003999529467121515,0.003999529467121515,0.003999529467121515,0.003999529467121515,0.00011763321962122103
3310,0.0984354115889614,0.06266215897476217,0.0984354115889614,0.014466546112115732,0.014466546112115732,0.014466546112115732,0.001651073197578426,0.014466546112115732,0.515292082710905,0.4160704457897633,0.515292082710905,0.007547763188929947,0.015724506643604058,0.001657381764523476,0.03026967528893781,0.033847000550357734,0.03026967528893781,0.03026967528893781,0.03026967528893781,0.033847000550357734,0.03026967528893781,0.02971931755641167,0.02971931755641167,0.030820033021463952,0.006407736457268653,0.006407736457268653,0.006407736457268653,0.006407736457268653,0.006407736457268653,0.0014545168645333753
3035,0.02714608882009763,0.009167758066436481,0.02714608882009763,0.1042981307298488,0.1042981307298488,0.1042981307298488,0.009167758066436481,0.1042981307298488,0.6388855816168592,0.6388855816168592,0.6388855816168592,0.010120252411001309,0.10608405762590785,0.00886474828915883,0.12708333333333333,0.12708333333333333,0.12708333333333333,0.12708333333333333,0.12708333333333333,0.12708333333333333,0.12708333333333333,0.12708333333333333,0.1275,0.12916666666666668,0.20241709829136156,0.20241709829136156,0.20235756385068762,0.20217896052866582,0.20217896052866582,0.00887063166041555
6362,0.01456752655538695,0.00015174506828528073,0.01456752655538695,0.021851289833080424,0.022306525037936266,0.022306525037936266,0.00015174506828528073,0.021851289833080424,0.9142640364188164,0.9142640364188164,0.9142640364188164,0.00015174506828528073,0.030652503793626707,3.885192559856248e-05,0.04938927243759957,0.7907594264471588,0.04992033988316516,0.04992033988316516,0.04938927243759957,0.7907594264471588,0.04938927243759957,0.048858204992033985,0.050982474774296335,0.056293149229952204,0.0050838455117990745,0.0050838455117990745,0.005007967220578192,0.0050838455117990745,0.0050838455117990745,0.0
1263,0.014441046551138294,0.0008494733265375467,0.014441046551138294,0.006455997281685355,0.006455997281685355,0.006455997281685355,0.0008494733265375467,0.006455997281685355,0.7026843357118586,0.7026843357118586,0.7026843357118586,0.0008494733265375467,0.014271151885830785,4.757600266425615e-05,0.03151010701545779,0.029726516052318668,0.03151010701545779,0.03151010701545779,0.03151010701545779,0.029726516052318668,0.03210463733650416,0.03151010701545779,0.03745541022592152,0.044589774078478,0.004417636564438026,0.004417636564438026,0.004417636564438026,0.004502591113754142,0.004502591113754142,8.495454931611588e-05
6143,0.014966670859011445,0.00025154068670607473,0.014966670859011445,0.0006288517167651867,0.0006288517167651867,0.0006288517167651867,0.0012577034335303735,0.0006288517167651867,0.7658156206766444,0.7658156206766444,0.7658156206766444,0.0007546220601182241,0.008803924034712614,6.0370797437863355e-05,0.022007042253521125,0.028609154929577465,0.022007042253521125,0.022007042253521125,0.022007042253521125,0.028609154929577465,0.022007042253521125,0.021566901408450703,0.029049295774647887,0.029049295774647887,0.0047163878757389005,0.004779273047415419,0.0046535027040623825,0.0047163878757389005,0.0047163878757389005,6.288517167651868e-05
1884,0.02894793691942104,0.0031324260099373515,0.028839922229423203,0.008857204579822855,0.008857204579822855,0.008857204579822855,0.003348455389933031,0.008857204579822855,0.6776841650464464,0.6776841650464464,0.6776841650464464,0.0031324260099373515,0.011989630589760207,0.004573872842359956,0.03476946334089191,0.24489795918367346,0.03476946334089191,0.03476946334089191,0.03476946334089191,0.24489795918367346,0.03476946334089191,0.034013605442176874,0.034013605442176874,0.036281179138321996,0.006966947504860661,0.006966947504860661,0.006912940159861741,0.006858932814862821,0.006912940159861741,0.0027543745949449123
5235,0.008059384941675504,0.0015906680805938495,0.008059384941675504,0.0015906680805938495,0.0015906680805938495,0.0015906680805938495,0.0015906680805938495,0.0015906680805938495,0.4728525980911983,0.4728525980911983,0.4728525980911983,0.0015906680805938495,0.004772004241781549,0.0035351217356115795,0.02411873840445269,0.03191094619666048,0.02411873840445269,0.02411873840445269,0.02411873840445269,0.03191094619666048,0.024860853432282004,0.02411873840445269,0.02411873840445269,0.02634508348794063,0.005461293743372216,0.005408271474019088,0.005461293743372216,0.005302226935312832,0.005302226935312832,0.0015376458112407211
1752,0.012546897103142874,0.0019066363244972016,0.01248539270557845,0.0022756627098837567,0.0023371671074481825,0.0023371671074481825,0.012792914693400579,0.0022756627098837567,0.8702872255366259,0.8702872255366259,0.8702872255366259,0.0016606187342394982,0.002214158312319331,0.0008965388286931791,0.021093413689195005,0.021093413689195005,0.021093413689195005,0.021093413689195005,0.021093413689195005,0.021093413689195005,0.021093413689195005,0.02087817477399914,0.02087817477399914,0.021093413689195005,0.03576590706399729,0.03573515391948827,0.03576590706399729,0.035704400774979245,0.035704400774979245,0.0008303349017437033
5977,0.038583677357891394,0.000952683391552874,0.038583677357891394,0.0015878056525881232,0.0015878056525881232,0.0015878056525881232,0.00206414734836456,0.0015878056525881232,0.9256906954588758,0.9256906954588758,0.9256906954588758,0.0017465862178469354,0.0050809780882819944,2.0326029513394853e-05,0.03,0.08333333333333333,0.03,0.03,0.03,0.08333333333333333,0.03111111111111111,0.029444444444444443,0.03166666666666667,0.03222222222222222,0.1869789599047241,0.1869789599047241,0.1869789599047241,0.1869789599047241,0.1869789599047241,7.939658594680428e-05
3309,0.019433387965347694,0.00421446967923203,0.019433387965347694,0.00421446967923203,0.004916881292437368,0.004916881292437368,0.009833762584874737,0.004448606883633809,0.8805900257550925,0.8805900257550925,0.8805900257550925,0.00398033247483025,0.004916881292437368,0.002238641004409842,0.028665028665028666,0.7117117117117117,0.028665028665028666,0.028665028665028666,0.028665028665028666,0.7117117117117117,0.028665028665028666,0.028665028665028666,0.029484029484029485,0.029484029484029485,0.08359676852827538,0.08359676852827538,0.08347968621941225,0.0837138508371385,0.0837138508371385,0.00023416461772626156
676,0.020146747916925757,0.00012436264146250465,0.020146747916925757,0.018281308294988186,0.018281308294988186,0.018281308294988186,0.00012436264146250465,0.018281308294988186,0.6849894291754757,0.6849894291754757,0.6849894291754757,0.001492351697550056,0.025121253575425943,0.0022266197464757623,0.0391644908616188,0.0391644908616188,0.0391644908616188,0.0391644908616188,0.0391644908616188,0.0391644908616188,0.0391644908616188,0.0391644908616188,0.04134029590948651,0.04569190600522193,0.003917423206068897,0.003917423206068897,0.003917423206068897,0.0038552418853376445,0.0038552418853376445,6.218132073125233e-05
4010,0.013272410791993037,0.0008703220191470844,0.013272410791993037,0.004351610095735422,0.004351610095735422,0.004351610095735422,0.04351610095735422,0.004351610095735422,0.9414708442123586,0.9414708442123586,0.9414708442123586,0.0010879025239338555,0.0097911227154047,0.002200300452419373,0.02511415525114155,0.0426179604261796,0.02511415525114155,0.02511415525114155,0.02511415525114155,0.0426179604261796,0.02511415525114155,0.02511415525114155,0.02511415525114155,0.03120243531202435,0.05026109660574413,0.05026109660574413,0.05036988685813751,0.05026109660574413,0.05026109660574413,0.00010879025239338555
577,0.03073936256269212,0.018443617537615274,0.03073936256269212,0.004044652968775279,0.004044652968775279,0.004044652968775279,0.00970716712506067,0.004044652968775279,0.4751658307717198,0.46982688885293644,0.4751658307717198,0.0035592946125222458,0.013428247856333926,2.2003139977505026e-05,0.02378255945639864,0.0232163080407701,0.02378255945639864,0.02378255945639864,0.02378255945639864,0.0232163080407701,0.0232163080407701,0.0232163080407701,0.03114382785956965,0.03227633069082673,0.08453324704740334,0.08445235398802783,0.08453324704740334,0.08477592622552985,0.08461414010677884,0.00032357223750202233
4249,0.013362224629830263,0.003852172866257373,0.013362224629830263,0.0055374984952449744,0.0055374984952449744,0.0055374984952449744,0.003852172866257373,0.0055374984952449744,0.9328277356446371,0.9328277356446371,0.9328277356446371,0.003852172866257373,0.017094017094017096,5.393067981548003e-05,0.02906486941870261,0.02653748946925021,0.02906486941870261,0.02906486941870261,0.02906486941870261,0.02653748946925021,0.02906486941870261,0.02864363942712721,0.03580454928390901,0.039595619208087615,0.1267605633802817,0.1267605633802817,0.12682075358131698,0.1269411339833875,0.12682075358131698,6.0190201035271456e-05
4564,0.01879474940334129,0.0,0.01879474940334129,0.0,0.0,0.0,0.005071599045346062,0.0,0.5614558472553699,0.5614558472553699,0.5614558472553699,0.0008949880668257757,0.011634844868735084,0.0023057423965399545,0.021920668058455117,0.021920668058455117,0.021920668058455117,0.021920668058455117,0.021920668058455117,0.021920668058455117,0.021920668058455117,0.021920668058455117,0.031315240083507306,0.031315240083507306,0.09636038186157518,0.09636038186157518,0.09621121718377089,0.09636038186157518,0.09636038186157518,0.00014916467780429595
1086,0.01964261355885964,0.005047060428318101,0.019506206520256444,0.00491065338971491,0.005047060428318101,0.00491065338971491,0.009548492702223434,0.005047060428318101,0.7214568271722821,0.7214568271722821,0.7214568271722821,0.001636884463238303,0.008184422316191516,0.002106184434096616,0.031026252983293555,0.028162291169451074,0.031026252983293555,0.031026252983293555,0.031026252983293555,0.028162291169451074,0.031026252983293555,0.031026252983293555,0.032458233890214794,0.03341288782816229,0.07822943663893057,0.07836584367753376,0.07822943663893057,0.07850225071613695,0.07843404719683536,6.820351930159596e-05
1880,1.0,1.0,1.0,0.08713488677387594,0.08926813258943223,0.08926813258943223,0.0016409583196586807,0.08713488677387594,0.0016409583196586807,0.0016409583196586807,0.0016409583196586807,0.002789629143419757,0.09435510338037414,0.003497715456121002,0.06318207926479034,0.08098793796668581,0.06547960941987363,0.06547960941987363,0.06318207926479034,0.08098793796668581,0.06318207926479034,0.06318207926479034,0.06490522688110281,0.0700746697300402,1.0,1.0,1.0,1.0,1.0,0.0014769836711249693
2764,0.022747952684258416,0.0007699307062364387,0.022677958983691467,0.031707146356827885,0.031777140057394834,0.031777140057394834,0.005599496045355918,0.031707146356827885,0.7566319031287184,0.7566319031287184,0.7566319031287184,0.004549590536851683,0.034296913277805,2.015948391721172e-05,0.0320921117099461,0.041401273885350316,0.0320921117099461,0.0320921117099461,0.0320921117099461,0.041401273885350316,0.0320921117099461,0.031602155805977465,0.038461538461538464,0.03870651641352278,0.00552969586672733,0.00552969586672733,0.005494697791621461,0.00552969586672733,0.005564693941833199,0.0008399538025408602
880,0.007011866235167206,0.002157497303128371,0.007011866235167206,0.009708737864077669,0.009439050701186624,0.009439050701186624,0.0056634304207119745,0.009708737864077669,0.6518338727076591,0.6518338727076591,0.6518338727076591,0.005933117583603021,0.012405609492988134,0.0001337971635001338,0.029245283018867925,0.09716981132075472,0.029245283018867925,0.029245283018867925,0.029245283018867925,0.09716981132075472,0.029245283018867925,0.029245283018867925,0.029245283018867925,0.03018867924528302,0.48442346594740393,0.48442346594740393,0.4845583277140931,0.4829399865138233,0.4829399865138233,0.00013486176668914363
